Node1,Node2,Mean,INT
ZBTB10,HCLS1,0.464964639,Correlation
ZBTB10,HNRNPA2B1,0.28265636,Correlation
ZBTB10,LRCH3,0.494877121,Correlation
ZBTB10,PDE4B,0.28892725,Correlation
ZBTB10,PLSCR1,0.480811257,Correlation
ZBTB10,PNISR,0.254949588,Correlation
ZBTB10,REL,0.305407342,Correlation
ZBTB10,ROCK1,0.506518657,Correlation
ZBTB10,SOCS2,0.326316969,Correlation
ZBTB10,SORBS1,0.541310859,Correlation
ZBTB10,SSFA2,0.438865775,Correlation
ZBTB10,UNC13B,0.376201307,Correlation
ZBTB5,ANKRD10,0.541913337,Correlation
ZBTB5,AUH,0.321837116,Correlation
ZBTB5,CDH22,0.433508307,Correlation
ZBTB5,DHX29,0.596560197,Correlation
ZBTB5,ENPP2,0.413818566,Correlation
ZBTB5,FAM65B,0.407278693,Correlation
ZBTB5,GIN1,0.569094518,Correlation
ZBTB5,HNRNPA2B1,0.353454455,Correlation
ZBTB5,MAP3K7,0.379455306,Correlation
ZBTB5,METTL9,0.397967092,Correlation
ZBTB5,NUP43,0.362164364,Correlation
ZBTB5,PDE4A,0.469653799,Correlation
ZBTB5,PLCB1,0.412032807,Correlation
ZBTB5,PPP1R12B,0.309391354,Correlation
ZBTB5,RANGRF,0.28310627,Correlation
ZBTB5,SAT1,0.381627681,Correlation
ZBTB5,SORBS1,0.242886184,Correlation
ZBTB5,TRIT1,0.418996174,Correlation
ZBTB5,USP3,0.455797244,Correlation
ZBTB7A,ANKRD27,0.343329467,Correlation
ZBTB7A,HNMT,0.402034155,Correlation
ZBTB7A,JMJD1C,0.284381796,Correlation
ZBTB7A,LIMA1,0.339910825,Correlation
ZBTB7A,LPCAT4,0.453295855,Correlation
ZBTB7A,RBM12,0.307478849,Correlation
ZBTB7A,RPRD1A,0.312719088,Correlation
ZBTB7A,SAMM50,0.27855512,Correlation
ZBTB7A,SPOCK1,0.431243855,Correlation
ZBTB7A,UPF3B,0.278214062,Correlation
ZCCHC10,CENPU,0.397509825,Correlation
ZCCHC10,CLCN6,0.482984091,Correlation
ZCCHC10,RIT1,0.318396718,Correlation
ZCCHC10,SLC26A2,0.425640128,Correlation
ZCCHC10,SSBP3,0.376752496,Correlation
ZCCHC6,ANKRD27,0.312961467,Correlation
ZCCHC6,CENPU,0.358747325,Correlation
ZCCHC6,CREG1,0.32565662,Correlation
ZCCHC6,CRISPLD2,0.497024707,Correlation
ZCCHC6,DERL1,0.361203274,Correlation
ZCCHC6,DIDO1,0.346797565,Correlation
ZCCHC6,EIF1B,0.195483193,Correlation
ZCCHC6,HLA-B,0.292040149,Correlation
ZCCHC6,IFRD1,0.250448,Correlation
ZCCHC6,LRRC14,0.392975652,Correlation
ZCCHC6,PHKB,0.24343843,Correlation
ZCCHC6,PLCB1,0.358213927,Correlation
ZCCHC6,PRDX4,0.402417291,Correlation
ZCCHC6,SAT1,0.379103821,Correlation
ZCCHC6,SORBS1,0.442199977,Correlation
ZCCHC6,TGOLN2,0.316121002,Correlation
ZCCHC6,TIMP2,0.383006946,Correlation
ZCCHC8,CCDC90B,0.588449977,Correlation
ZCCHC8,CENPU,0.338867208,Correlation
ZCCHC8,CHD1,0.446984307,Correlation
ZCCHC8,HEXB,0.486720773,Correlation
ZCCHC8,POT1,0.406355491,Correlation
ZFC3H1,C6orf120,0.474431737,Correlation
ZFC3H1,OGT,0.364929388,Correlation
ZFC3H1,PIGA,0.382487203,Correlation
ZFC3H1,RANGRF,0.313353164,Correlation
ZFC3H1,RPRD1A,0.374511975,Correlation
ZFC3H1,SMNDC1,0.30693989,Correlation
ZFC3H1,WIPI2,0.143815962,Correlation
ZFX,CPSF6,0.224790618,Correlation
ZFX,HNMT,0.298930597,Correlation
ZFX,MON2,0.337057687,Correlation
ZFX,OGT,0.304991244,Correlation
ZFX,SENP7,0.370900003,Correlation
ZFX,SLC35A3,0.43306607,Correlation
ZFX,USP3,0.537602323,Correlation
ZFYVE26,ADAMTS1,0.234979166,Correlation
ZFYVE26,CENPU,0.522255062,Correlation
ZFYVE26,CYP2E1,0.310158551,Correlation
ZFYVE26,DIDO1,0.274468505,Correlation
ZFYVE26,EFEMP1,0.514696904,Correlation
ZFYVE26,GIN1,0.378761354,Correlation
ZFYVE26,HIPK1,0.2346371,Correlation
ZFYVE26,HNMT,0.498520747,Correlation
ZFYVE26,KATNBL1,0.598589564,Correlation
ZFYVE26,LRCH3,0.225340594,Correlation
ZFYVE26,MAP4K3,0.419889757,Correlation
ZFYVE26,MCMBP,0.599980934,Correlation
ZFYVE26,MGST3,0.39780938,Correlation
ZFYVE26,NBR1,0.335936371,Correlation
ZFYVE26,PDE4B,0.361500754,Correlation
ZFYVE26,PNN,0.427366588,Correlation
ZFYVE26,PROSER1,0.397594769,Correlation
ZFYVE26,RCN2,0.279295051,Correlation
ZFYVE26,SEPT6,0.468999138,Correlation
ZFYVE26,TMED10,0.444883466,Correlation
ZFYVE26,USP3,0.409191373,Correlation
ZFYVE26,ZBTB5,0.254289654,Correlation
ZNF12,ADAMTS1,0.409406653,Correlation
ZNF12,CARD8,0.301589924,Correlation
ZNF12,CRISPLD2,0.356730117,Correlation
ZNF12,CYP2E1,0.284768346,Correlation
ZNF12,DOLPP1,0.287279801,Correlation
ZNF12,FHL1,0.235994579,Correlation
ZNF12,FLNC,0.433185869,Correlation
ZNF12,GSAP,0.255968628,Correlation
ZNF12,HEATR3,0.178102336,Correlation
ZNF12,HNRNPA2B1,0.389407589,Correlation
ZNF12,LPP,0.447376198,Correlation
ZNF12,LRCH3,0.332629927,Correlation
ZNF12,MGST3,0.380724697,Correlation
ZNF12,PDE4A,0.505844685,Correlation
ZNF12,PRDX4,0.384399773,Correlation
ZNF12,PRR11,0.35621375,Correlation
ZNF12,RBM5,0.303302924,Correlation
ZNF12,RSAD1,0.422828991,Correlation
ZNF12,SF3A1,0.577938845,Correlation
ZNF12,SMNDC1,0.243000855,Correlation
ZNF12,SNAPC3,0.374316893,Correlation
ZNF12,TMX1,0.540201152,Correlation
ZNF12,UNC13B,0.585755249,Correlation
ZNF12,WDR11,0.445835465,Correlation
ZNF292,AASS,0.478534131,Correlation
ZNF292,CPOX,0.471522033,Correlation
ZNF292,GNA13,0.292562622,Correlation
ZNF292,HIPK1,0.511065492,Correlation
ZNF292,HNMT,0.371939125,Correlation
ZNF292,IMPDH1,0.566777993,Correlation
ZNF292,MGST3,0.449665122,Correlation
ZNF292,PNISR,0.532245206,Correlation
ZNF292,POT1,0.398849027,Correlation
ZNF292,R3HCC1,0.640714391,Correlation
ZNF292,RAB27A,0.476666308,Correlation
ZNF292,RBM5,0.477291173,Correlation
ZNF292,SEC24A,0.40380306,Correlation
ZNF292,SENP7,0.565497738,Correlation
ZNF292,SRSF4,0.538097904,Correlation
ZNF292,TMEM38B,0.528376039,Correlation
ZNF292,TMOD2,0.468255448,Correlation
ZNF292,USP3,0.459551896,Correlation
ZNF292,ZCCHC8,0.333165446,Correlation
ZNF292,ZFC3H1,0.397980442,Correlation
ZNF573,ARMC1,0.278726185,Correlation
ZNF573,ATM,0.547079765,Correlation
ZNF573,CBLB,0.469772745,Correlation
ZNF573,CDK12,0.43600555,Correlation
ZNF573,CHD1,0.361845133,Correlation
ZNF573,CLCN6,0.444089603,Correlation
ZNF573,GIPC1,0.34512042,Correlation
ZNF573,GNB5,0.400873484,Correlation
ZNF573,HCFC2,0.424630522,Correlation
ZNF573,ITPR2,0.357914238,Correlation
ZNF573,JMJD1C,0.461064213,Correlation
ZNF573,MYOF,0.409478933,Correlation
ZNF573,PDE4B,0.399538456,Correlation
ZNF573,PLCB1,0.49710217,Correlation
ZNF573,PLEKHA2,0.540248161,Correlation
ZNF573,POT1,0.446000356,Correlation
ZNF573,PPP1R12B,0.229758804,Correlation
ZNF573,PUM2,0.273942075,Correlation
ZNF573,RPRD1A,0.361040851,Correlation
ZNF573,SNX11,0.367046873,Correlation
ZNF573,SORBS1,0.395237673,Correlation
ZNF573,TCEAL1,0.465946655,Correlation
ZNF573,TGOLN2,0.622382841,Correlation
ZNF573,TIMP2,0.602944589,Correlation
ZNF573,TMED10,0.49392964,Correlation
ZNF573,TMX1,0.534813711,Correlation
ZNF573,TWIST1,0.436440854,Correlation
ZNF573,UCHL1,0.446798063,Correlation
ZNF573,WDR11,0.463313513,Correlation
ZNF83,BCLAF1,0.560340772,Correlation
ZNF83,CPSF6,0.553322739,Correlation
ZNF83,EIF1B,0.326097106,Correlation
ZNF83,GSAP,0.616080924,Correlation
ZNF83,HEXB,0.443872394,Correlation
ZNF83,MAN2A1,0.471081125,Correlation
ZNF83,PRDX4,0.446287153,Correlation
ZNF83,RSAD1,0.451232434,Correlation
ZNF83,SAV1,0.387704697,Correlation
ZNF83,SENP7,0.495182432,Correlation
ZNF83,UNC13B,0.466664477,Correlation
ZNF83,UPF3B,0.300439094,Correlation
CDK12,AKR1B1,-0.239930667,Correlation
CRISPLD2,HABP4,-0.166964987,Correlation
DHX29,NAA50,-0.293381102,Correlation
HCLS1,LIMA1,-0.227601242,Correlation
LIMA1,GIPC1,-0.255474754,Correlation
MLH3,ZNF292,-0.304809488,Correlation
NDEL1,WSB1,-0.116322327,Correlation
NEK4,SCAF11,-0.341373934,Correlation
PNN,SPOCK1,-0.242220606,Correlation
RAP1B,SSBP3,-0.300815127,Correlation
ROCK1,PHKB,-0.172166602,Correlation
ROCK1,SPEN,-0.340118087,Correlation
RPH3A,ZCCHC8,-0.263678805,Correlation
SAMM50,SH3GLB1,-0.338835919,Correlation
SAT1,MON2,-0.14216617,Correlation
STX16,KRIT1,-0.192596782,Correlation
ZCCHC6,PDE4A,-0.20626212,Correlation
ZNF12,ZBTB7A,-0.161107152,Correlation
