Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_MW2.CEL,C_MW3B.CEL,C_MW7.CEL,P_3A.CEL,P_4Aa.CEL,P_5A.CEL,P_7Aa.CEL,P_8A.CEL,P_MW4.CEL,P_MW5.CEL,P_MW8.CEL,countP
LOC100129361,-0.432640887,5.267868918,-1.66491043,0.120350377,0.810646821,-4.499463375,-1.349701978,33.58723977,38.24102941,85.66652848,44.34874596,38.24102941,39.3695416,41.84834666,33.30755475,40.17263908,23.77878715,28.39387608,11
RASD1,0.386559612,4.658025757,1.663625789,0.120610551,0.810717668,-4.501102555,1.307272238,19.32573287,24.75929664,18.7435827,24.75929664,30.58213318,49.01202788,24.75929664,27.89162735,25.73714301,16.87419723,26.60902497,9
OSBPL7,0.185783302,3.296123158,1.661557224,0.121030528,0.810849662,-4.503740426,1.137434368,9.814208038,8.018326737,9.093596731,12.64336576,10.48480235,9.672529051,8.594614735,9.814208038,9.814208038,10.34634937,10.45176348,9
RAB3A,-0.283551114,5.764098419,-1.660438666,0.121258159,0.810871785,-4.505166018,-1.217187239,51.78614533,70.29320715,67.70284651,71.99231898,42.37455322,52.39380121,57.89542058,58.4791093,41.22796725,42.18305616,52.65646999,3
ARFGEF1,-0.225920747,3.327166505,-1.659852331,0.121377631,0.810899269,-4.505913067,-1.169523416,12.22944044,11.11119475,10.46999591,13.07839255,8.696415356,9.469598648,10.42838539,10.07520552,8.109837056,8.122087382,9.814208038,8
RP4-635E18.8,0.284567056,2.126008664,1.659289344,0.121492443,0.811225005,-4.506630222,1.218044681,3.118034483,3.506332502,4.946995957,3.919132376,5.443214759,6.366144321,4.682196648,4.31866634,4.583029453,4.348005721,3.704048478,3
TVP23B,-0.407187083,1.523242525,-1.658936924,0.121564361,0.811364824,-4.507079074,-1.326097712,2.845632007,3.12278648,4.946995957,2.845632007,2.529226354,4.725125334,2.42687741,3.163939052,1.807962856,2.300530395,2.317516414,10
STX16,0.241459555,1.625455493,1.626353323,0.131229124,0.811420082,-4.544000898,1.182194444,4.223090472,4.506099569,3.375594164,3.789361139,4.935890678,5.589652715,4.584664709,5.335460315,4.10577081,4.931331275,5.02666262,5
MCTP1,-0.479332344,4.167534711,-0.315278559,0.148124632,0.811431166,-4.547595177,-0.584592607,28.33744606,30.78778665,26.66907247,14.70136054,13.66964641,45.26205133,24.60969319,17.03140368,17.29669708,19.60594215,9.513631129,10.5
LINC00667,0.189644875,1.599303454,1.658752437,0.121602024,0.811496482,-4.507314019,1.140482947,2.854090141,2.406345578,3.040408091,3.068015848,2.609374028,3.027776652,3.241723031,3.420762465,3.1215308,3.782899026,2.981637891,4
PEX19,-0.186704927,2.135121287,-1.658502951,0.121652973,0.811519934,-4.507631715,-1.138161218,5.199654635,5.00798829,4.317131609,4.502981601,3.26635649,4.317131609,4.218398801,4.271742265,4.509602576,4.317131609,4.692590966,3
ZNF521,-0.310613122,1.482192752,-1.593701595,0.1888754,0.811614784,-4.50810611,-1.240589609,3.036290202,4.260827348,3.601097177,3.944585406,2.837282936,2.668030292,3.709457835,2.911679844,2.477461075,2.52334315,2.421822023,5.5
LINC00113,0.274924611,0.526917761,1.657464716,0.121865198,0.811766534,-4.508953504,1.209930862,1.520669297,1.142527975,1.136014961,1.421572672,1.33654421,1.430479469,1.370675352,1.370675352,1.868686628,2.215422974,1.331731059,3
POLR2K,-0.430538874,4.438943827,-1.590945576,0.191818914,0.811777582,-4.507985767,-1.347857733,28.49620034,34.67182229,56.15947916,26.20645087,30.02292742,31.20568957,42.64712722,32.56407836,25.31432474,19.02903662,23.35934523,10
HNRNPM,0.060295808,2.290176328,0.473138212,0.177674046,0.811798244,-4.562883455,0.050292141,4.43964829,4.80372617,5.846319477,4.035357527,5.619725996,5.688750749,5.264963927,6.317651894,3.962122077,4.652003607,5.023550886,6
KDSR,0.348790491,4.345699163,1.597164484,0.154965336,0.811828327,-4.554265423,1.281621233,27.87750484,31.19798967,32.72918961,42.73692975,38.15081459,44.25052297,30.44553179,40.00191037,27.60117643,29.16177772,34.77107985,8.5
EIF3J,-0.326642555,2.122494146,-1.586660762,0.182817873,0.812009255,-4.528574761,-1.254938125,5.355320185,8.298041585,9.410181111,6.299360453,5.26676067,8.307429972,9.900874642,5.950975499,5.614829959,4.077825224,5.344890565,7
TRIM32,-0.405386694,2.845528309,-1.656075028,0.122149771,0.812189799,-4.510721957,-1.324443861,6.014808177,13.03722287,8.742110269,8.279266476,4.965914423,6.119453617,5.386306296,10.10551314,7.521195064,7.146052393,5.242684972,5
SAYSD1,0.239712241,1.170121042,1.655150608,0.122339391,0.812351978,-4.511897841,1.180757125,1.917799149,1.938467133,2.133151886,1.972048553,3.204746608,2.383446156,2.133151886,2.442214979,1.972048553,2.161090216,2.825274802,5
ARHGAP17,0.284387505,2.82516165,1.65345591,0.122687681,0.812488816,-4.514052515,1.217893098,5.375336831,5.715216178,7.536213787,8.565578859,10.73822408,7.474740905,5.753537841,6.848430624,8.112221645,7.109286385,6.261431898,4
CMTM4,0.355988129,2.988454937,1.652220484,0.12294213,0.812488816,-4.515622429,1.279861883,5.875563251,8.583701408,5.785077903,9.938309793,10.1628455,9.074439645,7.430648822,12.0956314,5.284118861,7.215673839,8.583701408,8
DMXL2,-0.316366425,4.819056397,-1.652004333,0.122986696,0.812488816,-4.51589703,-1.245190457,23.07520627,37.58415983,41.84834666,20.6981207,37.60705284,26.57901694,26.23112165,26.90347904,29.74265181,22.55394727,25.50881954,11
GNG11,0.352515921,1.744864322,1.65182058,0.123024593,0.812488816,-4.516130454,1.276785277,4.184638804,2.295607112,2.299768223,2.536592734,4.326801624,4.280657007,3.788834802,3.852121622,2.643311396,4.074973976,3.674302412,10
HSPD1,-0.291445514,7.849205976,-1.652596701,0.122864596,0.812488816,-4.515144426,-1.223865921,198.2833182,295.9284862,324.7025234,209.0047095,214.9599065,231.211983,218.3803053,298.8219544,197.2645508,161.1956955,238.6711372,11
LINC00202-1,0.205409517,1.655535326,1.652121361,0.122962566,0.812488816,-4.515748359,1.15301359,2.760810249,2.628928278,3.157698094,3.999219629,3.157698094,3.82038025,3.157698094,2.943188795,3.540209511,2.694940978,3.094698973,4
PRSS3P2,-0.213194072,2.19580652,-1.652666202,0.122850277,0.812488816,-4.515056115,-1.159251884,5.931725902,4.873245937,4.592358582,4.52389551,4.52389551,3.818880941,5.404708582,4.807227919,4.229353502,4.623096491,3.541355414,5
SAT2,0.271720175,3.76832453,1.653447434,0.122689426,0.812488816,-4.514063288,1.207246411,11.8726909,9.30713426,15.18123762,11.85520642,14.1388206,14.5669025,15.93106875,19.66969303,12.17588215,14.1388206,13.60968067,9
TUBG1,-0.528880725,1.793695465,-1.653445568,0.12268981,0.812488816,-4.51406566,-1.442809397,2.616012339,5.279729485,6.714009687,3.513528999,2.91344546,2.718739648,5.015310621,5.242849858,2.302745802,2.044932385,2.722549796,7
CDADC1,-0.369705506,2.823681844,-1.650473095,0.123302811,0.812567248,-4.517841715,-1.292089052,6.86979296,8.051607962,11.22102202,7.297659699,6.985865213,4.406123347,9.230474244,8.767201776,4.785386231,6.811910408,6.089087048,11
SAP18,-0.354312797,2.722363014,-1.650757042,0.123244139,0.812567248,-4.517481183,-1.278376504,5.617803097,6.978772239,9.913313182,7.769193963,7.179052422,7.595165238,10.66734131,5.497720396,6.342453115,5.793209269,6.084423311,8
RPS19BP1,-0.185018852,3.236498164,-1.650360596,0.123326064,0.81258768,-4.517984548,-1.136831829,10.04263395,10.2188394,10.79242186,9.257974304,10.79242186,9.220081999,9.257974304,10.56345009,7.738364696,8.507325728,7.936180072,4
SDHA,-0.371187623,4.683119757,-1.649859654,0.123429652,0.812706079,-4.518620488,-1.293417131,21.49015453,31.63719007,43.71539897,24.2138421,25.80527258,24.2138421,33.45142167,31.30328514,20.32759847,18.3962453,18.26531676,6
LPIN2,-0.165083379,3.942760077,-1.649678704,0.123467089,0.812733336,-4.518850174,-1.121230876,15.88998858,16.18655367,18.14741335,15.5568164,15.38188938,17.31104609,13.99932419,14.79099845,14.71634388,12.54639437,15.38188938,10
ACSL1,0.369644448,1.947466238,1.647630206,0.123891595,0.812754461,-4.521449341,1.29203437,2.603531447,3.446780315,3.655788369,4.156406258,3.377465809,4.304687514,3.655788369,3.684486285,2.789445876,5.903683197,6.389932222,8
AGPAT5,-0.286687241,2.910072684,-1.646080628,0.124213558,0.812754461,-4.523414181,-1.219836036,7.411775234,10.57273967,8.360684111,7.411775234,10.36055681,6.709349773,5.618526218,7.411775234,6.525003164,5.756972482,8.195094079,10
BLVRB,-0.476597017,4.23797237,-1.647178027,0.123985471,0.812754461,-4.522022812,-1.391457667,14.40559892,27.66012813,34.66652873,11.68110888,18.50483163,15.32365531,27.30318477,21.47631708,15.98030417,11.68110888,21.56031843,7
CPLX1,0.351467878,6.023193731,1.646572526,0.124111275,0.812754461,-4.522790582,1.275858096,46.4847103,78.05495981,44.55882929,59.09980567,72.49975807,87.25654798,82.93925575,96.7396736,55.08075841,55.59777616,59.29180657,11
DYSF,-0.183499117,5.804169646,-1.647241083,0.123972376,0.812754461,-4.521942847,-1.13563492,58.48046686,68.18366282,57.74537625,48.03016485,55.54781331,56.03016485,64.48024907,56.03016485,55.2460682,44.66810657,54.0209172,7
LRRC4C,-0.306260007,4.26118789,-1.646222752,0.124183998,0.812754461,-4.523234016,-1.236498086,21.53053373,23.06692004,22.56010165,26.48495123,15.9692296,23.07587993,19.00928163,13.26482442,19.00928163,13.77007972,17.85676774,10
NPHP3,0.27715346,0.806542483,1.649150971,0.123576328,0.812754461,-4.519519956,1.211801554,1.409469089,1.320297615,1.890691498,1.84694284,1.782740716,1.782740716,1.782740716,1.515756401,1.539702797,2.754024478,1.979830928,3
RPL37,0.371533706,7.717784531,1.646233901,0.124181679,0.812754461,-4.523219882,1.293727441,181.2574376,132.1136521,222.1210739,128.9304153,297.6096498,230.7458787,224.8215728,207.9459006,219.7187071,292.0462821,254.7149168,11
SRSF4,0.201482666,1.870853651,1.648712858,0.12366708,0.812754461,-4.520075896,1.149879486,3.355545584,2.788195121,3.855942471,3.592990128,3.992748872,3.592990128,3.70917524,3.592990128,3.592990128,4.897420702,3.592990128,3
USP14,-0.269391267,5.554946411,-1.647519939,0.123914481,0.812754461,-4.521589195,-1.205299155,47.57321723,47.57321723,68.99627744,48.03016485,53.41999897,47.57321723,38.01488012,47.57321723,37.00116318,35.48471055,54.77173067,11
ZNF580,0.51064612,3.232787466,1.648597797,0.123690924,0.812754461,-4.520221887,1.424688109,4.573575833,9.834260625,8.533196364,18.36801366,11.23515128,12.04066868,10.69286685,9.412372324,5.092766057,9.412372324,11.01485597,3
RPL4 ,0.342192054,4.29119887,1.645655553,0.124302005,0.812766435,-4.523952974,1.267681266,11.94019596,18.47056509,21.20788544,16.22190909,33.21944059,29.0633665,18.50483163,24.83653452,16.92368704,20.58558274,20.58558274,11
DCAF7,-0.221225129,2.193024923,-1.581821336,0.192971751,0.812809991,-4.520748491,-1.168553589,6.215055287,7.997086512,7.056403657,5.502422254,6.535812534,7.088322703,6.076092787,5.87156664,4.584080259,5.206946017,5.770155594,6
LINC00537,0.155559907,2.892727153,0.871621439,0.278741554,0.812882455,-4.476801567,0.130410398,7.405854683,10.53650263,6.541406745,8.158492108,7.585455698,8.091073617,6.147443623,8.239986281,9.466795527,10.05333723,8.434684774,7.5
RGPD3 ,-0.207420628,4.734085402,-1.64458409,0.124525195,0.81296912,-4.525310711,-1.154622006,27.75060671,30.09285968,30.88883574,26.95421927,25.62834714,34.22430118,21.39833258,27.30313299,24.43226054,23.62491848,23.0660365,11
YPEL5,-0.344505738,6.520317408,-1.545713995,0.223620477,0.813169824,-4.531107651,-1.27764429,149.621868,166.7077461,228.1496689,184.7498686,168.5632007,170.0188278,188.9862753,190.533916,131.5048221,94.5130541,134.3408262,10.5
PKIA,0.341513658,1.648795061,1.6098194,0.13692324,0.813692989,-4.561553253,1.267882434,3.548511401,2.419103198,4.014709045,4.024997158,3.415574603,5.085093088,3.999006047,4.442720089,3.751130584,3.94953085,4.224770122,6.5
SUSD2,-0.437190711,8.392253485,-1.642710355,0.124916341,0.813779379,-4.527683788,-1.353965249,354.9427409,495.6662013,417.5958375,549.769225,216.974312,342.5602423,301.3283359,395.605932,349.3970064,186.0461757,264.7574376,11
RTN1,-0.410640059,9.151969155,-1.614429376,0.134460014,0.813949291,-4.557985215,-1.332261866,993.9212401,1355.609703,2151.231883,1239.282506,1139.50757,1108.794435,1457.350426,1373.729148,954.1261767,800.2639586,1164.940805,11
TIA1,0.284331319,1.353025526,1.528362912,0.263696964,0.814017303,-4.496116809,1.227525107,2.139781252,2.556401377,3.53307401,3.293362099,3.090291778,3.779222032,3.054507655,5.232248377,2.913389771,3.533199512,3.70012741,7
FGF12,-0.413948356,4.025681944,-1.642082865,0.125047571,0.81403044,-4.528478136,-1.332327131,12.07253627,23.99041056,27.89941651,15.71028321,15.71028321,13.97565823,15.71028321,23.48483784,11.01648951,11.51216093,16.40657477,11
RFPL3,-0.2273658,2.032699145,-1.641649443,0.125138284,0.81403044,-4.529026705,-1.170695437,4.462661651,3.780283728,5.726959187,4.541199046,3.715943243,3.999219629,4.388729449,3.629408446,3.089624995,3.999219629,4.19396277,7
RNMT,-0.292349697,4.028569301,-1.641698979,0.125127914,0.81403044,-4.528964013,-1.224633197,15.80784285,23.68529236,18.06435211,17.61319891,17.3852562,16.46285978,19.46198424,17.14071836,11.67980441,11.3898436,14.45620707,11
MOCS2,-0.203290803,0.686085524,-1.539786294,0.22547784,0.814041693,-4.537684334,-1.153049693,1.655780994,2.027149378,1.842726716,1.698136047,1.609079793,1.65418679,1.564259379,1.667726986,1.339276546,1.600612363,1.590453586,4
UBE2R2,-0.011208969,3.501522421,-0.033764212,0.125290229,0.814220088,-4.528626022,-0.009238783,9.078701289,13.52001687,13.75068144,12.57084943,10.53237847,11.54498224,12.1303486,12.5907411,10.96520772,10.91995651,10.33770784,7
PPP2CA,-0.392814035,4.862242336,-1.624624603,0.129361441,0.814324272,-4.549573095,-1.313081795,30.84042556,54.61922733,51.09797379,42.54147979,38.49492182,39.6825923,33.36303139,41.32887682,26.61144658,23.97520492,29.00449168,10.5
DTWD1,-0.154310059,0.107479927,-1.640860047,0.12530365,0.81448074,-4.530025594,-1.112889273,1.109241422,1.303617563,1.092037337,1.014117751,1.048904954,1.094025445,1.152959746,1.041827175,1.068094764,1.068094764,0.901169302,3
PTPN23,0.242351162,2.831280983,1.640516838,0.125375606,0.814571265,-4.530459794,1.182918896,5.260470353,6.326957387,7.507710896,8.360684111,7.109286385,6.860200907,9.24067165,8.367293987,7.547087039,7.109286385,5.61409684,3
ADAM23,-0.349104329,4.64501989,-1.639604587,0.125567041,0.81458976,-4.531613634,-1.273769585,21.23819703,38.70577208,32.30477739,29.52303775,26.96593712,29.78796921,20.22194896,26.40021665,23.68058665,16.40945044,18.41191276,11
USP53,0.291842078,2.461735302,1.2849641,0.497340273,0.814660271,-4.418996853,0.250226219,4.657069515,6.936042424,4.298986958,6.801716857,7.894362197,8.379982755,5.804254875,6.730097136,5.395972147,6.052038147,7.454554147,9.5
ERCC4,-0.248090601,0.741511256,-1.638959398,0.125702587,0.814697602,-4.532429452,-1.187634247,2.43331901,1.715094131,1.62970306,1.523177708,1.772962043,1.70121647,1.469872953,1.338212232,1.70121647,1.343244058,2.031720908,3
WDR75,-0.384547583,2.349147932,-1.638735141,0.125749731,0.814809973,-4.532712973,-1.305450344,4.921548434,8.902994636,5.400353037,6.682525203,3.811514406,5.015310621,5.015310621,6.848430624,4.496340407,3.722070331,3.45839998,10
CNST,-0.55687887,3.082926906,-1.636548675,0.126210182,0.814962988,-4.535476007,-1.471083227,8.60079679,10.30839749,15.92885512,7.405054195,18.95937709,8.136194247,5.753537841,6.556358291,4.258959196,7.666157599,8.136194247,4
DDX27,-0.234092519,4.420763471,-1.634234437,0.126699142,0.814962988,-4.538398072,-1.176166675,20.41521365,24.20392882,28.33072517,23.54641098,18.22091517,17.2130044,27.16275908,19.55775468,18.7903653,19.62041743,21.48924109,11
EVL,0.411926846,4.201787853,1.637195034,0.126073911,0.814962988,-4.534659436,1.330461576,12.03503374,20.93503302,13.26542052,17.86994298,28.87565517,32.32973883,21.92982751,18.36130883,14.39786813,15.66085044,16.18655367,10
KATNBL1,0.298847135,1.051088156,1.635379585,0.126456985,0.814962988,-4.536952468,1.230160992,1.626906814,2.001173106,1.738998598,2.382153124,1.602352633,1.738998598,2.608342661,3.236872508,1.962518883,2.334425271,2.079898128,8
POGLUT1,-0.362343485,2.631318773,-1.634078045,0.126732245,0.814962988,-4.53859545,-1.285512363,4.688110019,7.860218669,11.16528405,7.157455105,6.311470248,5.944726447,5.829290873,7.116138705,5.284118861,4.388293809,4.860858917,4
SPATA13,-0.203119028,3.164222963,-1.636674485,0.126183648,0.814962988,-4.535317081,-1.151184464,9.819650962,9.242090336,10.79242186,8.960329033,8.960329033,8.960329033,7.68950083,11.17580194,7.345249482,8.960329033,7.539141154,11
ZMPSTE24,-0.357803694,3.665977669,-1.634075422,0.1267328,0.814962988,-4.53859876,-1.281473544,11.74931202,15.78881538,18.93863185,15.01838702,15.58182921,13.62990446,11.19639499,13.28781456,7.874062762,12.57165514,8.350133689,11
ZNF451,0.102592443,1.865836921,0.777085809,0.254054791,0.815238615,-4.519348766,0.081975321,3.291008098,3.240883004,4.107187471,4.439176432,4.181430228,4.142742294,3.229811462,4.01657287,3.445126137,3.822399835,4.391876363,5.5
STRADA,-0.216818893,5.21357261,-1.633690546,0.126814297,0.815330633,-4.539084451,-1.162168207,40.51380828,46.3609691,37.75502096,35.68851243,32.05467041,30.42713464,41.31936851,45.16486888,31.17077725,32.54004344,39.29414499,11
DHFR,-0.204816235,1.687756029,-1.614950595,0.131624161,0.815635278,-4.561457613,-1.152539563,4.054232824,6.082637614,4.331630549,4.260376224,4.370353304,3.441863934,4.250315872,4.63678283,3.857593199,4.211383964,4.046072224,5.5
PCDHB10 ,-0.360125707,0.635233145,-1.632965345,0.126967982,0.815647085,-4.539999423,-1.283537731,1.831107127,2.009450472,1.755535332,1.068094764,1.212927343,1.155299992,2.009450472,2.374796033,1.185464813,1.459519055,1.589734148,6
DIP2B,-0.322596026,3.255730944,-1.632498857,0.127066925,0.815773643,-4.540587851,-1.250578852,9.796198509,13.66050549,10.60650717,7.109286385,11.61152139,9.814208038,6.314177914,12.66737193,7.99892912,9.814208038,8.360684111,10
LEPROT,0.300386785,2.171863792,1.631916152,0.127190614,0.815773643,-4.541322732,1.231474526,5.570053363,2.843689284,4.240977328,5.525898683,6.378194342,4.449613725,4.292553738,3.58245253,3.999219629,3.667249519,6.943495694,7
SLC9A7,-0.492330079,6.483224408,-1.631177177,0.127347624,0.815773643,-4.542254465,-1.40671501,105.3938012,136.1210739,105.0880712,139.5453333,77.84834666,101.9304481,68.24339202,113.0664357,73.03016485,37.21198307,83.93696576,11
YWHAZ,-0.376228898,5.444676351,-1.631366689,0.127307342,0.815773643,-4.542015543,-1.297944683,26.64901985,59.29694886,84.9695097,39.68307381,45.51011467,52.60930541,49.66927457,52.66652848,35.99082557,27.08286695,32.87444462,11
LRBA,0.310170303,1.063879545,1.557872877,0.192365552,0.815815813,-4.559786956,1.252303541,2.07309866,1.650802421,1.753988564,2.956773081,2.186722815,1.836541399,2.103040871,2.647251192,2.273017271,1.978243602,2.187107505,3
MATN3,0.164302626,0.062797944,1.63063526,0.127462872,0.815866713,-4.542937574,1.120624257,0.964733674,1.02975242,0.894662362,1.075888768,1.199158548,1.103421608,1.001263069,1.051506298,0.898509672,1.170482918,1.152157653,3
