GeneID,1-TDPneg,2-TDPneg,3-TDPneg,4-TDPneg,5-TDPneg,6-TDPneg,7-TDPneg,1-TDPpos,2-TDPpos,3-TDPpos,4-TDPpos,5-TDPpos,6-TDPpos,7-TDPpos
ENSG00000277677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277690,0,4,0,0,0,4,0,4,1,1,6,7,0,0
ENSG00000277692,47,77,54,34,78,46,133,59,98,106,52,115,70,95
ENSG00000277693,0,0,0,0,1,0,0,2,0,0,1,0,0,1
ENSG00000277694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277697,1,6,0,1,1,1,0,1,4,4,2,0,12,1
ENSG00000277698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277701,321,329,243,283,412,338,358,530,513,340,383,569,514,527
ENSG00000277702,0,4,5,1,5,12,3,3,4,10,9,10,5,14
ENSG00000277703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277705,23,32,18,14,34,74,20,50,63,39,23,24,48,140
ENSG00000277708,11,2,17,2,0,2,9,3,4,16,22,1,0,17
ENSG00000277710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277711,6,1,0,0,2,0,0,1,0,1,0,0,0,0
ENSG00000277712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277718,2,0,1,0,0,0,0,0,0,0,0,9,1,0
ENSG00000277719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277720,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000277721,0,0,0,0,0,1,0,0,0,1,0,1,0,1
ENSG00000277723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277734,173,136,98,364,202,164,4812,118,409,224,370,331,270,4956
ENSG00000277735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277737,10,8,26,67,9,15,9,11,11,26,65,17,21,10
ENSG00000277738,0,0,0,0,3,0,0,0,4,3,0,0,0,0
ENSG00000277739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277741,17,9,19,12,22,14,16,19,19,17,16,19,9,8
ENSG00000277743,1,0,0,6,5,1,0,0,2,0,0,1,0,14
ENSG00000277744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277745,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277748,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000277749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277754,0,1,0,0,0,0,0,0,0,1,0,4,1,0
ENSG00000277755,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000277756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277757,45,29,183,37,83,70,348,98,47,230,85,135,92,424
ENSG00000277758,139,113,217,425,122,91,123,155,239,325,543,158,132,209
ENSG00000277759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277763,0,3,0,2,7,0,0,0,0,0,0,2,0,0
ENSG00000277764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277767,128,189,122,175,172,181,212,115,193,122,113,195,137,168
ENSG00000277769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277770,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000277771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277780,0,0,0,0,2,0,0,0,1,0,0,0,0,0
ENSG00000277782,3,3,1,18,7,3,0,4,16,12,11,7,10,37
ENSG00000277784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277795,19,53,29,64,38,47,13,20,50,37,15,32,55,32
ENSG00000277797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277803,17,12,10,9,30,23,16,52,91,41,7,123,108,44
ENSG00000277805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277825,0,0,5,0,0,1,0,2,0,1,5,0,2,0
ENSG00000277826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277831,6,30,24,139,30,71,62,15,62,58,120,32,82,131
ENSG00000277832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277837,21,7,83,0,16,27,4,6,4,18,0,4,28,8
ENSG00000277838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277851,33,37,68,146,27,36,45,43,77,100,92,66,84,50
ENSG00000277852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277855,2796,1840,1813,1815,2769,1767,1909,2867,2592,2018,2338,3060,2177,2160
ENSG00000277858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277863,6,9,6,0,8,17,0,6,11,4,0,7,15,20
ENSG00000277864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277865,1,6,8,6,2,2,38,0,7,1,1,6,1,23
ENSG00000277866,0,2,0,0,3,0,0,4,8,0,0,2,4,0
ENSG00000277867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277869,0,0,2,0,0,0,0,0,0,0,0,2,0,0
ENSG00000277870,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000277872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277876,2,0,0,0,0,0,0,0,0,0,0,7,0,0
ENSG00000277877,758,837,551,437,890,863,338,530,770,492,410,687,826,625
ENSG00000277878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277880,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277882,0,1,1,5,0,0,14,0,2,1,0,0,1,8
ENSG00000277883,108,364,190,163,309,400,525,156,449,230,332,220,363,399
ENSG00000277884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277893,2,18,9,1,2,4,11,5,3,9,24,7,8,4
ENSG00000277895,0,0,0,0,0,0,0,0,3,0,7,2,2,0
ENSG00000277896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277901,20,52,92,89,38,30,20,28,83,16,85,48,26,0
ENSG00000277903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277914,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ENSG00000277916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277930,0,8,0,0,2,5,0,0,10,0,0,10,12,0
ENSG00000277932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277938,357,287,326,354,424,168,493,231,308,184,284,362,136,281
ENSG00000277939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277946,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000277948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277950,0,1,1,16,0,0,0,0,0,4,0,0,0,1
ENSG00000277951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277957,0,0,0,0,2,0,1,2,0,0,0,0,0,0
ENSG00000277958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277965,0,0,0,1,0,0,0,0,0,1,24,0,0,0
ENSG00000277966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277971,21,19,46,30,12,1,4,9,18,14,11,26,19,7
ENSG00000277972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277981,3,6,0,46,2,2,0,0,3,5,0,1,1,0
ENSG00000277984,0,3,0,0,3,5,0,1,3,0,0,4,3,0
ENSG00000277985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277987,15,9,5,0,9,1,3,16,17,8,0,5,7,5
ENSG00000277988,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000277990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277999,3,2,0,0,1,1,1,3,4,0,0,1,4,0
ENSG00000278000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278001,7,10,15,17,8,2,34,5,12,9,22,13,3,36
ENSG00000278002,17,19,7,9,20,27,32,38,26,26,55,27,19,11
ENSG00000278004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278011,1,13,13,0,3,5,1,1,15,5,0,3,6,12
ENSG00000278012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278029,5,9,27,2,17,13,6,10,26,16,8,8,39,10
ENSG00000278030,0,0,2,0,1,0,0,0,0,7,1,0,0,0
ENSG00000278034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278035,4,2,0,1,9,3,2,7,7,2,7,0,1,0
ENSG00000278038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278041,1,0,5,88,1,12,0,1,2,0,2,1,11,14
ENSG00000278044,0,0,1,0,0,0,0,1,0,0,0,2,0,0
ENSG00000278045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278052,3,5,4,6,3,3,9,4,6,2,4,4,4,0
ENSG00000278053,55,80,51,143,74,56,61,44,92,65,85,71,60,16
ENSG00000278054,0,0,0,15,0,0,9,0,0,1,0,0,0,1
ENSG00000278055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278057,0,0,1,0,0,0,0,0,0,2,0,0,0,0
ENSG00000278058,1,0,11,0,2,7,0,1,14,10,0,1,12,4
ENSG00000278059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278068,11,37,17,40,37,29,1,10,43,14,75,31,22,28
ENSG00000278069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278071,1,11,9,5,5,14,1,0,2,10,3,7,2,0
ENSG00000278072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278075,0,1,1,0,1,0,1,0,0,1,0,6,1,0
ENSG00000278076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278077,4,0,0,5,0,1,5,1,3,0,0,1,0,0
ENSG00000278078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278080,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278083,16,14,2,0,7,10,0,8,6,5,1,11,8,0
ENSG00000278084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278102,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000278103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278110,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000278112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278130,17,18,4,28,30,1,56,3,22,6,5,24,1,26
ENSG00000278131,1246,2702,3030,2336,1233,2749,2591,1489,2726,3197,2217,1163,2062,3402
ENSG00000278133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278134,0,2,4,8,2,2,2,2,1,1,1,0,0,1
ENSG00000278135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278139,183,142,231,26,175,84,185,118,140,178,94,104,79,18
ENSG00000278142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278143,1,0,0,0,0,0,0,0,1,1,1,0,1,0
ENSG00000278144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278147,0,0,0,0,0,0,0,0,1,1,0,2,0,3
ENSG00000278148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278153,1,1,2,1,1,0,0,6,4,2,0,0,4,0
ENSG00000278156,245,200,369,302,265,285,280,308,203,342,376,276,210,344
ENSG00000278158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278175,7,31,14,16,5,45,7,21,43,28,39,17,44,34
ENSG00000278176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278177,2,1,16,0,0,13,0,1,0,6,0,4,5,0
ENSG00000278179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278192,11,5,25,5,9,3,0,3,9,11,58,15,1,2
ENSG00000278193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278195,74,57,41,50,62,58,17,57,128,98,146,72,62,29
ENSG00000278196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278200,2,2,7,0,3,4,0,4,7,7,0,4,5,4
ENSG00000278202,16,42,14,13,60,51,4,14,62,12,10,58,46,126
ENSG00000278203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278206,23,39,18,71,42,20,0,12,42,28,32,46,33,20
ENSG00000278212,0,8,3,2,5,12,33,1,13,2,1,5,6,108
ENSG00000278213,8,16,4,14,13,10,17,11,35,7,29,11,11,38
ENSG00000278214,27,11,21,1,6,5,7,37,54,88,58,25,25,48
ENSG00000278215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278231,48,27,44,19,35,11,2,40,37,38,125,32,18,45
ENSG00000278233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278238,11,10,36,1,11,10,0,15,27,31,25,18,11,12
ENSG00000278239,1,0,0,1,0,0,0,0,0,1,0,0,0,0
