Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold.Change,C_JK.C.05.07.CEL,C_JK.C.12.07.CEL,C_JK.C.35.96.CEL,C_JK.C.39.97.CEL,C_JK.CC2.CEL,C_JK.CC4.CEL,P_LC.04.06.CEL,P_LC.299.99.CEL,P_LC.96.06.CEL
ATRN,-0.261754834,3.249693951,-0.454532761,0.659831182,0.888293647,-5.876451618,-1.198936154,6.252709465,19.26039266,16.41900207,19.12316358,9.355573868,3.008942807,6.797861773,11.24179219,7.833684432
PLAA,-0.188645833,2.488472948,-0.454106207,0.660127135,0.888361283,-5.876648165,-1.139693455,4.724929598,8.284202386,4.811132476,14.09045174,4.743124849,3.223467395,4.724929598,6.576642377,4.378640855
LOC101060363 ,0.248510467,5.34029103,0.454085663,0.660141392,0.888361283,-5.876657627,1.187979933,20.88152401,97.04863776,52.1601274,69.01632594,23.59476609,18.19913357,41.54276394,61.56402571,36.69096779
HTR2A,0.311788488,4.414094549,0.45394136,0.660241527,0.888430437,-5.876724076,1.2412455,13.45848616,21.20655835,31.80079887,33.72744672,28.36487087,7.018835986,12.31983203,84.3819711,14.36102739
KLHL6,0.10439195,0.467800286,0.453717072,0.660397181,0.888495601,-5.876827317,1.075041199,1.097386625,1.579620616,1.120082461,1.099864591,1.30235547,2.176958148,1.615036436,1.30235547,1.453463423
SAPCD1-AS1 ,-0.210128617,2.794320684,-0.453713161,0.660399896,0.888495601,-5.876829117,-1.156791308,4.238116121,18.07284223,7.277224813,9.07243308,7.958668453,3.705329259,5.193388504,9.186507695,5.228916912
PPP1R14C,-0.240151271,3.323675884,-0.4532633,0.660712147,0.888560735,-5.877036042,-1.181116499,8.292309958,7.087328109,17.49656628,32.80079887,7.301734409,5.705857854,12.51456198,7.746407998,7.421247539
CCDC77,0.125277251,1.047963652,0.453093047,0.66083034,0.888644323,-5.877114303,1.090717322,1.708503818,2.130961252,1.655858611,3.703923594,1.380175174,2.130961252,2.368094072,2.285973542,1.942494293
LOC286272,-0.201636846,0.88103503,-0.4529587,0.660923612,0.888692108,-5.877176039,-1.150002379,2.835811814,1.593411389,1.152826799,1.255412101,1.593411389,4.952468128,2.2609527,1.366400182,1.528928049
MMD2,0.094172309,2.707564074,0.452637807,0.661146421,0.888818023,-5.877323427,1.067452822,6.851444764,5.006681748,5.458440217,5.721094143,8.980247187,7.087328109,6.32884896,5.842800982,8.588662943
KBTBD6,-0.293643625,3.000459777,-0.451819025,0.661715096,0.889142169,-5.877699048,-1.225732042,4.349883417,11.73508558,17.97747328,24.83047137,5.227820293,3.312556508,5.763031719,11.09740351,5.333615635
TOB2,0.150346596,3.878362068,0.451797669,0.661729931,0.889142169,-5.877708836,1.109836069,26.09295498,12.74003836,9.072543218,10.9737938,11.30220543,21.95630168,14.68675793,17.91216651,14.89201843
SH3YL1,0.221368149,4.189069481,0.451351595,0.662039845,0.88931818,-5.877913193,1.16583866,30.52520477,20.23247478,20.70866114,20.23247478,20.18473587,5.188057817,15.54098933,28.76750532,18.4502708
DYNLT3,0.244093195,7.466496807,0.451065595,0.662238582,0.88951958,-5.878044115,1.184348115,117.5827505,252.2551804,310.1927529,280.7868557,175.3384528,48.17358452,191.3399748,236.9375267,171.1739561
LOC158960,0.118579053,3.813023886,0.451040627,0.662255934,0.889521033,-5.87805554,1.085665037,15.83155685,10.68017383,12.43163566,11.9089221,14.1586423,18.45403733,17.40500104,9.293350866,20.23247478
OCLN,-0.184981192,2.434311417,-0.450657167,0.662522441,0.889718744,-5.878230943,-1.136802153,9.610260489,3.119734064,8.320242785,3.586122476,4.408140597,8.171560816,4.172963294,3.945581407,7.421247539
RNMT,-0.192915316,4.346729904,-0.450224977,0.662822874,0.889801312,-5.878428464,-1.143071237,17.23733314,29.83530299,30.40799331,32.1727232,21.65501928,8.50919375,14.44764672,28.41088294,15.70579104
MESDC1,-0.100843395,2.42353591,-0.449841834,0.663089267,0.890006277,-5.878603418,-1.072400201,3.695455906,8.638763729,5.390519832,5.48332813,5.390519832,5.390519832,4.724929598,5.271464058,5.390519832
COX6C,-0.229925003,6.49585111,-0.449793448,0.663122912,0.890022784,-5.878625502,-1.172773982,77.82641554,131.4040029,164.4285974,202.2803915,66.16397795,33.02299541,81.76387166,78.62070093,83.14020476
PRSS23,-0.129917027,3.072333877,-0.449777327,0.663134123,0.890022784,-5.87863286,-1.094230767,5.984418548,14.67619875,9.700789043,10.96501255,6.823308005,6.652104316,6.531757074,8.292309958,9.176362577
AHSA2,-0.233523302,4.389994184,-0.449685633,0.663197885,0.890044659,-5.878674703,-1.175702708,55.60517264,20.454697,13.99070432,8.671768848,20.98239022,40.55124034,16.3997299,20.35014675,19.97839117
MAGED1,-0.338918233,6.424559979,-0.449516411,0.663315567,0.890093519,-5.878751904,-1.264807855,87.04863776,202.344309,142.8264155,250.0486378,59.61205454,17.13722862,54.71067423,101.4486043,71.3819711
NEFM,0.326699083,9.876163385,0.449428588,0.663376646,0.890143179,-5.878791959,1.254140589,841.9375267,1622.690211,1405.09647,1720.742382,951.8849642,139.288137,1023.017963,1558.144457,818.9657352
PLEKHA8P1,-0.082700773,2.751980782,-0.44938958,0.663403776,0.890144337,-5.878809748,-1.058998667,6.439960071,5.405960835,6.320407378,10.11147288,6.439960071,7.314163542,6.525739659,6.486083622,6.439960071
MYBPC1,-0.159259059,2.875108022,-0.449346218,0.663433934,0.890157529,-5.87882952,-1.116713468,8.260910931,11.38846432,4.108202561,5.520714711,12.66098336,7.198439221,5.380010167,6.543734346,8.994748032
RIN2,-0.200723983,4.357894452,-0.449210514,0.663528321,0.890158532,-5.878891387,-1.149274947,52.58982181,26.51661092,12.89845798,15.52456542,19.18684173,18.32352876,15.61580415,12.96262486,32.24524331
MYOM2,0.183801152,3.44516926,0.449069194,0.663626621,0.890185882,-5.878955796,1.135872696,7.986572691,11.12685836,21.89516779,10.83544833,9.414923426,6.519157018,8.123725722,21.79641851,9.414923426
LRP12,0.302433428,2.570650481,0.44901994,0.663660884,0.890185882,-5.87897824,1.233222766,3.203888369,7.540989502,7.124693482,17.75995046,4.624724022,2.04444242,5.203183981,16.09277571,3.808128857
KCTD9,0.166697087,4.426552337,0.448458703,0.664051348,0.890335895,-5.879233813,1.122485716,24.09495126,30.4295303,23.57805672,33.94846669,11.56430487,11.56430487,22.40656119,27.63837607,20.23247478
KCTD21,-0.309456533,2.660368613,-0.448300698,0.664161295,0.890400545,-5.87930571,-1.239240786,3.068085202,10.86268269,14.86456414,13.47117674,7.301734409,2.011998507,2.96305252,10.29999747,5.390938673
LANCL1,-0.262657411,3.798975373,-0.44805074,0.664335243,0.890426965,-5.879419398,-1.199686466,5.616347131,21.22650702,26.00541036,41.31196689,8.032537286,10.17288066,10.29999747,13.92120836,13.066734
HSP90B1,-0.129675647,4.416002012,-0.44771632,0.664568002,0.890548161,-5.879571407,-1.094047705,25.95799404,17.24295731,21.59898554,14.81611976,20.23247478,39.09013727,17.52517061,25.81632386,17.96461962
GDI2,-0.194875485,6.931473558,-0.447344952,0.664826523,0.890606182,-5.879740084,-1.144625367,97.82873442,203.1984709,189.3819711,239.8117543,77.11548697,62.24119013,103.4930822,122.3711782,109.6041933
PDE12,-0.046790706,3.671876977,-0.446798983,0.665206672,0.890744884,-5.879987822,-1.032964523,13.31809664,12.77209447,12.77209447,14.29783553,12.19091287,12.07726357,12.53480439,12.11950372,12.77209447
CLP1,0.100390801,2.012826803,0.446549225,0.665380608,0.890807433,-5.880101056,1.072063827,3.387644437,5.006681748,4.092810972,5.848281261,3.14774659,2.941634233,4.216883029,4.092810972,4.377153483
FAM160B1,0.26983168,5.735279569,0.446524517,0.665397817,0.890808659,-5.880112254,1.205667154,33.7687787,46.05768799,101.9673485,118.7153044,49.49433446,16.87141202,39.58791634,112.1528407,49.49433446
BTAF1,-0.136530774,4.330859772,-0.446313866,0.665544536,0.890886478,-5.880207706,-1.099258565,43.12876774,18.72852979,18.40906406,14.31898236,18.94361978,19.89914145,16.38268455,22.61080493,18.20770826
LNX2,0.116999587,2.570117822,0.445988503,0.665771182,0.890962078,-5.880355052,1.084477099,5.110588574,5.540360446,5.540360446,5.062704935,7.711383135,6.089655343,4.27611812,10.39682486,5.540360446
RRP1B,-0.096670557,4.644904639,-0.445601421,0.666040868,0.890992327,-5.880530214,-1.069302882,25.86437499,25.86437499,20.96223942,19.07573062,35.89166245,29.20241746,19.70388311,29.78597512,23.33467467
SNRPG,0.127926445,5.227831284,0.445134148,0.666366491,0.891144966,-5.880741471,1.092722026,34.6043533,39.44047157,40.48499994,56.1154103,20.04971995,37.31018013,50.36449743,32.35635442,38.56003257
SEC61A2,-0.280628171,3.812650262,-0.444074683,0.66710506,0.891587645,-5.881219677,-1.214723678,7.494168925,22.40074613,27.09539623,41.99222142,9.220415792,6.448916012,10.8716785,21.454697,8.061062621
MS4A4A,0.076207269,0.361718168,0.443971428,0.66717706,0.891587645,-5.881266225,1.054242873,1.073656846,1.709708382,1.372618393,1.03454856,1.303019379,1.192360706,1.260959778,1.260959778,1.483006096
SPATA24,0.081893829,6.892343711,0.44391708,0.667214959,0.891587645,-5.881290721,1.058406501,101.4356938,88.96024647,122.8777968,122.8777968,119.6041933,153.9671844,130.977032,102.8546884,139.4094946
SFI1,-0.202073304,2.256642104,-0.443887868,0.66723533,0.891587645,-5.881303886,-1.150350342,6.499392461,5.103188763,2.424182284,2.589586956,7.325556217,10.33263898,4.985274119,4.798732157,3.447268274
C10orf88,-0.265142093,2.599637787,-0.443675639,0.667383337,0.891662049,-5.881399509,-1.201754406,3.181508434,5.488317869,10.7853734,21.34358588,5.617030136,3.172221442,4.86270046,8.641441024,3.669540802
NLK,-0.173844785,3.573419115,-0.443657564,0.667395943,0.891662049,-5.881407652,-1.128060767,6.283648054,14.79786904,14.18768794,13.68100669,16.77807134,11.9596999,12.38644427,18.40850738,5.814184422
CTD-2124B8.2,-0.078226149,0.364052741,-0.442854151,0.667956378,0.892013038,-5.881769232,-1.055719194,1.30235547,1.593411389,1.258820119,1.324778056,1.58434081,0.923908027,1.190892805,1.23331309,1.30235547
FAM149A,-0.198163733,3.075841077,-0.442614057,0.668123902,0.892013038,-5.881877167,-1.147237218,9.868831725,7.618798617,6.597489868,4.266623466,11.65220629,19.17809914,8.306086434,4.775294943,11.48307434
ADAM1A ,0.101398576,0.743957612,0.442584598,0.668144457,0.892013038,-5.881890406,1.072812964,1.950317521,1.864403231,0.977953266,1.641122422,1.864403231,1.762094593,2.029680773,1.455661496,1.829871378
PPAT,-0.272278011,3.55760181,-0.442566152,0.668157329,0.892013038,-5.881898696,-1.207713299,8.264941089,11.0908668,23.21277501,39.39012463,11.65220629,3.97987111,10.12943369,13.37112467,8.26330477
ARFGAP3,-0.184818837,3.168598258,-0.441976303,0.668568984,0.892255368,-5.882163597,-1.136674229,9.447161483,21.12136366,9.462765336,9.801353307,3.905728047,9.447161483,7.205531787,10.07668221,7.749500873
DENND5A,-0.126460255,4.365732379,-0.441521137,0.668886722,0.892358455,-5.882367782,-1.091612073,22.07401525,31.05519202,15.06493709,17.85350851,22.25011676,22.3046959,23.21795956,11.98551127,26.42602991
ARHGEF3,0.260594962,4.87056036,0.441499173,0.668902056,0.892358455,-5.882377629,1.197972642,28.41088294,55.36762206,33.31260756,32.35635442,32.35635442,7.960610668,16.3673918,63.9072269,34.34935931
RASD1,-0.297344942,6.713734909,-0.44127251,0.669060311,0.892392315,-5.882479229,-1.228880765,44.49192303,372.0555204,148.1788113,176.0644456,100.6041933,46.48044247,83.92370998,166.8744196,54.67802716
R3HDM1,-0.13640162,4.657357539,-0.441264706,0.66906576,0.892392315,-5.882482726,-1.099160161,15.88703534,29.44810844,36.34634243,27.7394749,35.86665189,18.44156712,28.69370422,27.7394749,16.71114272
RRN3,0.262404507,3.679264106,0.441003621,0.66924807,0.892451796,-5.882599691,1.199476179,8.292309958,26.11323207,17.59869956,21.87353229,9.260303712,3.97987111,11.46322912,26.56305636,9.933557553
ITGB5,-0.123382088,4.892267155,-0.440991857,0.669256285,0.892451796,-5.88260496,-1.089285467,45.61384717,28.41088294,27.23374863,18.5517978,27.3937411,45.38080272,24.77248357,28.41088294,31.36315776
LOC101930059 ,0.207043648,3.593819455,0.440784324,0.669401218,0.892491248,-5.882697884,1.154320341,21.43365673,11.28783085,8.369601344,5.012567068,8.876572455,25.80566163,13.77453406,12.82160526,13.27931714
ACAP2,-0.187733477,4.463779847,-0.440642422,0.669500325,0.892491248,-5.882761398,-1.138972944,43.76801557,33.73040877,15.41849009,14.82826082,25.92632932,17.11453199,11.16624386,25.82909904,28.71783548
KLHL15,0.153427371,2.901004626,0.440484154,0.66961087,0.892491248,-5.882832213,1.112208579,7.68149252,7.663558212,6.128005569,10.16016326,10.10192452,3.791961762,5.518233813,12.38183784,7.544934982
POP7,-0.272495085,4.263105355,-0.440346324,0.669707146,0.892491248,-5.882893864,-1.20789503,13.3428699,42.18042023,30.65145505,41.60043858,20.00657917,5.092275747,15.94847182,15.03631059,20.23247478
CENPBD1P1 ,-0.212398007,3.869083353,-0.440158105,0.669838631,0.892491248,-5.882978024,-1.158612397,12.76920483,35.0637421,13.75903159,18.26931089,15.54607091,7.46765796,7.788209765,25.60992391,11.65220629
ASPRV1,-0.141093589,3.01438397,-0.44012492,0.669861814,0.892491248,-5.882992859,-1.102740697,8.445352605,9.856061923,4.427465723,7.64257851,15.01088331,8.004683965,8.333355652,6.193872779,8.404869551
ACSS2,0.140603483,4.814314668,0.440109014,0.669872927,0.892491248,-5.882999969,1.102366142,17.76760642,40.27316244,30.63075094,28.72070465,27.83306742,23.29745841,22.62296835,52.26260606,22.89129978
CABP7,0.322034234,7.311641562,0.439600578,0.670228173,0.892671472,-5.883227114,1.250091966,62.49308301,321.1971245,249.4241704,283.8824393,203.5425295,35.55664755,144.43668,338.3819711,128.1945311
CDH2,0.101706033,5.621264505,0.439591908,0.670234232,0.892671472,-5.883230986,1.073041618,48.19352861,53.60457045,59.92962681,59.23908247,44.54657299,30.23622043,46.43175159,64.75721844,45.67068952
TBC1D5,-0.104661114,5.77262788,-0.439557825,0.670258049,0.892681448,-5.883246203,-1.075241788,57.93754961,63.15974968,55.57202802,57.93754961,75.58965768,34.65276333,40.60376256,60.07084836,57.93754961
BEAN1,0.165396954,1.241434726,0.439402076,0.670366891,0.892710853,-5.883315728,1.121474607,1.485361867,4.191804073,2.760539688,2.935276553,2.301677689,1.196065265,2.012136443,3.295262969,2.507024943
WBSCR17,0.127233658,4.830454642,0.438994198,0.670651966,0.892744826,-5.883497688,1.092197423,14.56559887,44.09532559,28.29426737,30.28191442,27.7180224,29.1543406,28.29426737,35.17485321,27.60620878
SMARCC2,-0.107186976,3.968490043,-0.438981644,0.670660741,0.892744826,-5.883503286,-1.077125964,24.84681646,18.64461107,10.93489948,12.329546,17.16297873,15.92801322,13.18873554,15.74004119,15.92801322
SLITRK1,-0.400067619,3.22264271,-0.438643742,0.670896953,0.892773709,-5.883653903,-1.319569758,3.008942807,11.5658009,20.097233,36.49834217,17.70658895,2.549197458,4.291689802,21.454697,5.073655154
POLR2K,-0.29308084,4.357142987,-0.438241647,0.671178087,0.892949726,-5.883832988,-1.225253986,16.56310169,32.7367828,48.59725577,42.71063018,21.34358588,4.630670498,19.48080555,23.29718024,12.63367454
LENG8,0.234101457,2.566843499,0.437469669,0.671717985,0.893061081,-5.884176371,1.176173961,8.636946367,4.778438111,3.262298682,2.235754251,6.439960071,16.13470596,6.439960071,6.938529421,6.439960071
MINPP1,0.142960753,2.998806187,0.437349911,0.671801758,0.89306482,-5.884229588,1.104168809,5.383894481,9.414923426,9.721345165,8.403421069,12.00054649,4.305423607,8.109734819,11.09740351,6.918863447
FAM13A,-0.149127324,2.747692981,-0.437266648,0.671860005,0.89306482,-5.88426658,-1.108898504,5.614713024,5.584100803,9.108919718,11.64463353,4.872286702,6.966349894,4.2706849,10.29999747,5.601389541
BAG3,0.307414446,6.699865276,0.437234645,0.671882393,0.89306482,-5.884280797,1.237487923,44.02175671,229.1428332,149.6864986,191.3335979,111.6344207,25.55847351,84.21530443,218.27086,93.60011898
SMS,-0.492689967,4.84479688,-0.436623264,0.672310163,0.89323234,-5.884552194,-1.407065966,11.08490465,120.6592407,84.1613734,172.527627,12.01286449,4.778520229,19.3911372,29.87331259,20.69054695
TBC1D31,0.091329996,2.692498098,0.435854112,0.672848497,0.893351322,-5.884893111,1.065351859,6.344631893,6.780010402,7.417859554,7.632406867,6.344631893,4.160702541,6.605141974,8.264529023,5.616347131
ATF7,-0.08792967,0.940055872,-0.435718182,0.672943656,0.893351322,-5.8849533,-1.06284386,1.950317521,2.941785508,1.571291143,2.133203408,1.910928848,1.533201561,1.753213749,1.950317521,1.828419814
WBP11,-0.212646993,1.966772758,-0.435557123,0.673056414,0.893366737,-5.885024593,-1.158812372,1.874685743,4.29398169,7.18446852,7.230702314,5.603161479,2.04444242,4.29398169,4.315702166,2.400130655
TNR,0.171392964,5.912274008,0.435434157,0.673142509,0.893411013,-5.885079007,1.126145286,45.84566377,91.37278767,68.93718579,76.94088909,74.49308221,22.7300417,65.70116744,65.70116744,64.17385523
SNRPB2,-0.106132926,3.252975344,-0.43506908,0.673398148,0.8935334,-5.885240472,-1.076339291,9.634289837,9.634289837,13.8276337,13.46177057,6.439960071,7.816002138,9.634289837,9.188450171,8.448295579
DDX21,0.069834964,4.865761885,0.434927605,0.673497225,0.893587993,-5.885303008,1.049596609,30.22588622,34.61929766,23.36809809,31.80079887,23.7278889,30.22588622,26.71709219,30.82448113,33.15741854
SBDS ,-0.17355376,2.865817835,-0.434865934,0.673540417,0.893592057,-5.885330263,-1.127833233,10.23516302,7.211670924,9.553898213,6.035594656,8.403421069,5.335622464,3.737267724,14.88680504,5.473257811
REST,-0.220352398,1.291006674,-0.434762273,0.673613018,0.89364501,-5.885376065,-1.165018124,8.206166822,1.950449567,1.5558899,1.414356492,3.008942807,2.749343572,1.776818261,1.986304027,3.058729739
SYBU,-0.331948342,6.126563779,-0.434556477,0.673757163,0.89371082,-5.885466965,-1.258712103,57.43897486,190.6041933,125.2009244,155.3467581,48.17954954,17.96461962,34.00309997,143.9268403,43.98709524
PCDHGA1 ,-0.152267618,3.352342246,-0.434481422,0.673809738,0.89371082,-5.885500107,-1.111314857,16.51822261,10.96874373,7.087328109,5.58860678,12.57800989,15.52706756,9.199557459,7.95219906,11.79066488
POLR2D,-0.072100409,1.150712278,-0.434414086,0.673856906,0.893751701,-5.885529835,-1.051246071,1.943172473,3.119734064,2.213483316,1.988773176,2.240967508,2.213483316,2.405432044,2.144629046,1.919741215
STAMBP,0.272334986,4.110526597,0.434199491,0.67400724,0.893824752,-5.885624548,1.207760995,15.09263678,24.96304748,24.69455052,41.51375357,11.95712178,3.943722226,16.55699288,25.51569567,17.79707108
SLC12A1,-0.110986165,0.33423362,-0.4341471,0.674043945,0.893824752,-5.885647665,-1.079966203,1.488990551,0.98170226,1.020828218,1.23407047,2.264479456,1.122984227,1.068939701,1.30235547,1.23407047
FAM189A2,-0.169439203,3.669041466,-0.43340764,0.674562099,0.894059615,-5.885973649,-1.124621243,18.52017517,16.63292165,7.228876602,11.83152443,12.31881705,16.5069802,6.433063238,20.9093176,12.09774328
NOTCH2,-0.216256111,3.883773832,-0.433403257,0.674565171,0.894059615,-5.88597558,-1.161714945,43.98102849,9.856061923,11.33290157,8.206246959,14.06127719,24.63283504,12.67802942,10.60181012,17.73235145
PPP2R2D,0.332847033,3.686818265,0.433253301,0.67467027,0.894062677,-5.886041621,1.25949643,6.651691551,24.08437591,11.34413649,11.65220629,11.65220629,11.65220629,9.080408897,79.41600232,4.697957827
